priority	source	score	tag	file	line	text	same_line_export_ids	context
2	plausible	0	manual-check	023.“非法出精”的讨论.txt	21	李敖式的自淫生活	LACW-080|LACW-081|LACW-082	有人专门喜欢她们这种吱吱喳喳的骚劲儿，我非神父，当然也未能免俗，只是年来看破红尘，颇萌出世之想，出世未成，遁世倒做到了：独个儿迁居碧潭，与埤腹慎思堂遥遥相对，令人油然而起仰止之忱，且自思神父可独身，为什么我不能？Quo Vadis中那个不信教的名士向那个基督徒说：“我们也有我们的死法”，套他的话，我也可以说：“我们（异端）也有我们的独身方法”。我反对娼妓制度；反对“不愧衾”式的理学家禁欲法；反对中国这种“一与之齐，终身不改”式的浆糊式的婚姻，但我同时又找不到开化的爱情至上的女人来做爱；找不到逼真的橡皮女人来性交，只好仍旧过着“李敖式的自淫生活”，这就是人生，我忽然想到动物园中那只自遣而手淫的黑猩猩，人与它们有什么不同？Hemingway在他的“God Rest you Merry,Gentleman”中记那个小
2	plausible	0	manual-check	023.“非法出精”的讨论.txt	21	人道	LACW-080|LACW-081|LACW-082	有人专门喜欢她们这种吱吱喳喳的骚劲儿，我非神父，当然也未能免俗，只是年来看破红尘，颇萌出世之想，出世未成，遁世倒做到了：独个儿迁居碧潭，与埤腹慎思堂遥遥相对，令人油然而起仰止之忱，且自思神父可独身，为什么我不能？Quo Vadis中那个不信教的名士向那个基督徒说：“我们也有我们的死法”，套他的话，我也可以说：“我们（异端）也有我们的独身方法”。我反对娼妓制度；反对“不愧衾”式的理学家禁欲法；反对中国这种“一与之齐，终身不改”式的浆糊式的婚姻，但我同时又找不到开化的爱情至上的女人来做爱；找不到逼真的橡皮女人来性交，只好仍旧过着“李敖式的自淫生活”，这就是人生，我忽然想到动物园中那只自遣而手淫的黑猩猩，人与它们有什么不同？Hemingway在他的“God Rest you Merry,Gentleman”中记那个小
2	plausible	0	manual-check	023.“非法出精”的讨论.txt	21	我们（异端）也有我们的独身方法	LACW-080|LACW-081|LACW-082	有人专门喜欢她们这种吱吱喳喳的骚劲儿，我非神父，当然也未能免俗，只是年来看破红尘，颇萌出世之想，出世未成，遁世倒做到了：独个儿迁居碧潭，与埤腹慎思堂遥遥相对，令人油然而起仰止之忱，且自思神父可独身，为什么我不能？Quo Vadis中那个不信教的名士向那个基督徒说：“我们也有我们的死法”，套他的话，我也可以说：“我们（异端）也有我们的独身方法”。我反对娼妓制度；反对“不愧衾”式的理学家禁欲法；反对中国这种“一与之齐，终身不改”式的浆糊式的婚姻，但我同时又找不到开化的爱情至上的女人来做爱；找不到逼真的橡皮女人来性交，只好仍旧过着“李敖式的自淫生活”，这就是人生，我忽然想到动物园中那只自遣而手淫的黑猩猩，人与它们有什么不同？Hemingway在他的“God Rest you Merry,Gentleman”中记那个小
2	plausible	0	manual-check	023.“非法出精”的讨论.txt	21	阳道	LACW-080|LACW-081|LACW-082	有人专门喜欢她们这种吱吱喳喳的骚劲儿，我非神父，当然也未能免俗，只是年来看破红尘，颇萌出世之想，出世未成，遁世倒做到了：独个儿迁居碧潭，与埤腹慎思堂遥遥相对，令人油然而起仰止之忱，且自思神父可独身，为什么我不能？Quo Vadis中那个不信教的名士向那个基督徒说：“我们也有我们的死法”，套他的话，我也可以说：“我们（异端）也有我们的独身方法”。我反对娼妓制度；反对“不愧衾”式的理学家禁欲法；反对中国这种“一与之齐，终身不改”式的浆糊式的婚姻，但我同时又找不到开化的爱情至上的女人来做爱；找不到逼真的橡皮女人来性交，只好仍旧过着“李敖式的自淫生活”，这就是人生，我忽然想到动物园中那只自遣而手淫的黑猩猩，人与它们有什么不同？Hemingway在他的“God Rest you Merry,Gentleman”中记那个小
2	plausible	0	manual-check	023.“非法出精”的讨论.txt	21	God Rest you Merry,Gentleman	LACW-080|LACW-081|LACW-082	有人专门喜欢她们这种吱吱喳喳的骚劲儿，我非神父，当然也未能免俗，只是年来看破红尘，颇萌出世之想，出世未成，遁世倒做到了：独个儿迁居碧潭，与埤腹慎思堂遥遥相对，令人油然而起仰止之忱，且自思神父可独身，为什么我不能？Quo Vadis中那个不信教的名士向那个基督徒说：“我们也有我们的死法”，套他的话，我也可以说：“我们（异端）也有我们的独身方法”。我反对娼妓制度；反对“不愧衾”式的理学家禁欲法；反对中国这种“一与之齐，终身不改”式的浆糊式的婚姻，但我同时又找不到开化的爱情至上的女人来做爱；找不到逼真的橡皮女人来性交，只好仍旧过着“李敖式的自淫生活”，这就是人生，我忽然想到动物园中那只自遣而手淫的黑猩猩，人与它们有什么不同？Hemingway在他的“God Rest you Merry,Gentleman”中记那个小
2	plausible	0	likely-exclude	026.我的殷海光.txt	3	何不寄给《自由中国》？他们一定登！	LACW-084	我做中学生时候，就对中国的思想家胡适有过很深的研究，我写过一篇《关于<胡适文存>》，陈世熙那时正在台大法学院办《这一代》，他看中了这篇文章，愿以胡适给他们杂志的题字——“为者常成，行者常至”来换，我同意了。不料台大训导当局在审稿时认为有问题，不准登，陈世熙就还了给我。过了两年，陆啸钊办《大学杂志》，他不在乎，遂拉去登。刊出后近一年，罗君若忽然提议说：“何不寄给《自由中国》？他们一定登！”我过去认为《自由中国》高不可攀，想都没这样想过，经她提议，我就删了一部分，由她誊好，寄给《自由中国》。
2	plausible	0	likely-exclude	026.我的殷海光.txt	15	长袍怪	LACW-087|LACW-088|LACW-089	我在台大既如此特立独行，自然被侧目而视，只会皮相之见的人，当然只会从皮相看我这个“长袍怪”，而不知道我有“一飞冲天”的真本领。所以在台大的我，只是“不露文章世已惊”的我，只是部分的我。但这种真相，只有我知道。“蛟龙得云雨，终非池中物”，在台大池中，我被看作一条怪泥鳅、一条大泥鳅，两年后，我退伍回来，我就证明给每一个人看：你们全错了，我是一条蛟龙！
2	plausible	0	likely-exclude	026.我的殷海光.txt	109	不该不劳而获	LACW-095|LACW-096	至于教育部改聘殷海光做委员的事，他来找我商量过，他表示“不该不劳而获”，也“义不食周粟”。我说：“不错，一个人不该不劳而获。但按照《宪法》第15条，人民有生存权、工作权，你一定得在有生存机会、有工作机会的前提下，才能谈正常的不该不劳而获的道理与道德。如果环境不准你有适合你的生存权和工作权，在这样畸形的环境下，你如接受畸形的收入，也情有可原。陈独秀到死还拿政府的钱，可是何碍其为陈独秀；鲁迅到死也还拿政府的钱，可是又何碍其为鲁迅！不拿当然好，可是你能活得下去吗？至于你说‘义不食周粟’，这种道理在伯夷叔齐时代就站不住，伯夷叔齐‘义不食周粟’，逃到首阳山，‘采薇而食之’，但他们忘了，米固然是周朝的，薇也是周朝的啊！不食周朝的米，却吃周朝的薇，这是哪一门子的逻辑啊！何况所谓周粟，也不是什么周朝的粟，根本就是民脂民膏，你吃
2	plausible	0	manual-check	031.孙悟空和我.txt	77	你除了生长变化之法，在有何能，敢占天宫胜境？	LACW-111	佛祖听言，呵呵冷笑道：“你那厮乃是个猴子成精，焉敢欺心，要夺玉皇上帝尊位？他自幼修持，苦历过一千七百五十劫。每劫该十二万九千六百年。你算，他该多少年数，方能享受此无极大道？你那个初世为人的畜生，如何出此大言！不当人子！不当人子！折了你的寿算！趁早皈依，切莫胡说！但恐遭了毒手，性命顷刻而休，可惜了你的本来面目！”大圣道：“他虽年久修长，也不应久占在此。常言道：‘皇帝轮流做，明年到我家。‘只教他搬出去，将天宫让与我，变罢了。若还不让，定要搅乱，永不清平！”佛祖道：“你除了生长变化之法，在有何能，敢占天宫胜境？”大圣道：“我的手段多哩！我有七十二般变化，万劫不老长生。会驾筋斗云，一纵十万八千里。如何坐不得天位？”佛祖道：“我与你打个赌赛；你若有本事，一筋斗打出我这右手掌中，算你赢，再不用动刀兵苦争战，就请玉帝到西方居
2	plausible	0	manual-check	031.孙悟空和我.txt	77	你那厮乃是个猴子成精，焉敢欺心，要夺玉皇上帝尊位？他自幼修持，苦历过一千七百五十劫。每劫该十二万九千六百年。你算，他该多少年数，方能享受此无极大道？你那个初世为人的畜生，如何出此大言！不当人子！不当人子！折了你的寿算！趁早皈依，切莫胡说！但恐遭了毒手，性命顷刻而休，可惜了你的本来面目！	LACW-111	佛祖听言，呵呵冷笑道：“你那厮乃是个猴子成精，焉敢欺心，要夺玉皇上帝尊位？他自幼修持，苦历过一千七百五十劫。每劫该十二万九千六百年。你算，他该多少年数，方能享受此无极大道？你那个初世为人的畜生，如何出此大言！不当人子！不当人子！折了你的寿算！趁早皈依，切莫胡说！但恐遭了毒手，性命顷刻而休，可惜了你的本来面目！”大圣道：“他虽年久修长，也不应久占在此。常言道：‘皇帝轮流做，明年到我家。‘只教他搬出去，将天宫让与我，变罢了。若还不让，定要搅乱，永不清平！”佛祖道：“你除了生长变化之法，在有何能，敢占天宫胜境？”大圣道：“我的手段多哩！我有七十二般变化，万劫不老长生。会驾筋斗云，一纵十万八千里。如何坐不得天位？”佛祖道：“我与你打个赌赛；你若有本事，一筋斗打出我这右手掌中，算你赢，再不用动刀兵苦争战，就请玉帝到西方居
