priority	kind	score	tag	file	line	text	same_line_export_ids	context
10	keyword_signal_line_uncovered	0	literary-check	012.没良心.txt	11	因此，当一个人用“凭良心”做标准来做人处世的时候，他一定该当心，该仔细检讨检讨这个“良心”是什么？检讨以后，他自然会发现这个抽象名词所代表的意义，实在非常含混、非常模糊不清。如果他稍有方法学的训练，他会很容易就发现，所谓“良心”，只是传统标准的反射而已；所谓“受良心驱使”、“受良心责备”等等，也只不过是受传统标准的驱使和责备罢了！		因此，当一个人用“凭良心”做标准来做人处世的时候，他一定该当心，该仔细检讨检讨这个“良心”是什么？检讨以后，他自然会发现这个抽象名词所代表的意义，实在非常含混、非常模糊不清。如果他稍有方法学的训练，他会很容易就发现，所谓“良心”，只是传统标准的反射而已；所谓“受良心驱使”、“受良心责备”等等，也只不过是受传统标准的驱使和责备罢了！
10	plausible_candidate_not_exported	0	literary-check	012.没良心.txt	15	良心		做为新时代的知识分子，我们该用知识和理智去订立新标准、去判断是非善恶，不该再用“良心”一类的不通词汇来判断。我希望我们是“没良心的”（conscienceless）一代，那个时候，我们所作所为，大概也不至于“丧尽天良”吧？
10	plausible_candidate_not_exported	0	literary-check	012.没良心.txt	15	没良心的		做为新时代的知识分子，我们该用知识和理智去订立新标准、去判断是非善恶，不该再用“良心”一类的不通词汇来判断。我希望我们是“没良心的”（conscienceless）一代，那个时候，我们所作所为，大概也不至于“丧尽天良”吧？
10	plausible_candidate_not_exported	0	literary-check	012.没良心.txt	15	丧尽天良		做为新时代的知识分子，我们该用知识和理智去订立新标准、去判断是非善恶，不该再用“良心”一类的不通词汇来判断。我希望我们是“没良心的”（conscienceless）一代，那个时候，我们所作所为，大概也不至于“丧尽天良”吧？
10	keyword_signal_line_uncovered	0	literary-check	012.没良心.txt	15	做为新时代的知识分子，我们该用知识和理智去订立新标准、去判断是非善恶，不该再用“良心”一类的不通词汇来判断。我希望我们是“没良心的”（conscienceless）一代，那个时候，我们所作所为，大概也不至于“丧尽天良”吧？		做为新时代的知识分子，我们该用知识和理智去订立新标准、去判断是非善恶，不该再用“良心”一类的不通词汇来判断。我希望我们是“没良心的”（conscienceless）一代，那个时候，我们所作所为，大概也不至于“丧尽天良”吧？
10	plausible_candidate_not_exported	0	literary-check	018.臭皮匠政治.txt	3	风化		今日我们滥用的名词中，最可笑的是“风化”两个字，这两个字的意义，事实上是等于“有伤风化”四个意义恰恰相反的字。所以，从而所谓“风化区”，事实上恰恰为的是“有伤风化区”。
10	plausible_candidate_not_exported	0	literary-check	018.臭皮匠政治.txt	3	风化区		今日我们滥用的名词中，最可笑的是“风化”两个字，这两个字的意义，事实上是等于“有伤风化”四个意义恰恰相反的字。所以，从而所谓“风化区”，事实上恰恰为的是“有伤风化区”。
10	keyword_signal_line_uncovered	0	literary-check	018.臭皮匠政治.txt	3	今日我们滥用的名词中，最可笑的是“风化”两个字，这两个字的意义，事实上是等于“有伤风化”四个意义恰恰相反的字。所以，从而所谓“风化区”，事实上恰恰为的是“有伤风化区”。		今日我们滥用的名词中，最可笑的是“风化”两个字，这两个字的意义，事实上是等于“有伤风化”四个意义恰恰相反的字。所以，从而所谓“风化区”，事实上恰恰为的是“有伤风化区”。
10	plausible_candidate_not_exported	0	literary-check	018.臭皮匠政治.txt	3	有伤风化		今日我们滥用的名词中，最可笑的是“风化”两个字，这两个字的意义，事实上是等于“有伤风化”四个意义恰恰相反的字。所以，从而所谓“风化区”，事实上恰恰为的是“有伤风化区”。
10	plausible_candidate_not_exported	0	literary-check	018.臭皮匠政治.txt	3	有伤风化区		今日我们滥用的名词中，最可笑的是“风化”两个字，这两个字的意义，事实上是等于“有伤风化”四个意义恰恰相反的字。所以，从而所谓“风化区”，事实上恰恰为的是“有伤风化区”。
10	keyword_signal_line_uncovered	0	literary-check	019.臭皮匠和民主靴.txt	19	“政府”本身是一个抽象的名词，在这个抽象名词背后，同样都是小百姓出身的公务人员，他们跟小百姓同样是人，同样是同源的血液，他们的先天跟小百姓并没有对峙的因子，只是在后天上，权力的掌握容易导致腐化和滥用，这是阿克吞与孟德斯鸠早就指出过的。为了防止他们的腐化与滥用，才有民意代表的出现来“为民喉舌”。民意代表有时侯忘了他们的立场，转而“为自己喉舌”或更进一步“为政府...		“政府”本身是一个抽象的名词，在这个抽象名词背后，同样都是小百姓出身的公务人员，他们跟小百姓同样是人，同样是同源的血液，他们的先天跟小百姓并没有对峙的因子，只是在后天上，权力的掌握容易导致腐化和滥用，这是阿克吞与孟德斯鸠早就指出过的。为了防止他们的腐化与滥用，才有民意代表的出现来“为民喉舌”。民意代表有时侯忘了他们的立场，转而“为自己喉舌”或更进一步“为政府...
10	plausible_candidate_not_exported	0	literary-check	019.臭皮匠和民主靴.txt	19	傻小子，臭皮匠！别忘了你吃的是谁的饭，别忘了你是干什么的！		“政府”本身是一个抽象的名词，在这个抽象名词背后，同样都是小百姓出身的公务人员，他们跟小百姓同样是人，同样是同源的血液，他们的先天跟小百姓并没有对峙的因子，只是在后天上，权力的掌握容易导致腐化和滥用，这是阿克吞与孟德斯鸠早就指出过的。为了防止他们的腐化与滥用，才有民意代表的出现来“为民喉舌”。民意代表有时侯忘了他们的立场，转而“为自己喉舌”或更进一步“为政府喉舌”，这时候，我们必须提出警告，我们要拍拍他们的脑袋瓜子，说：“傻小子，臭皮匠！别忘了你吃的是谁的饭，别忘了你是干什么的！”
10	plausible_candidate_not_exported	0	literary-check	019.臭皮匠和民主靴.txt	19	为民喉舌		“政府”本身是一个抽象的名词，在这个抽象名词背后，同样都是小百姓出身的公务人员，他们跟小百姓同样是人，同样是同源的血液，他们的先天跟小百姓并没有对峙的因子，只是在后天上，权力的掌握容易导致腐化和滥用，这是阿克吞与孟德斯鸠早就指出过的。为了防止他们的腐化与滥用，才有民意代表的出现来“为民喉舌”。民意代表有时侯忘了他们的立场，转而“为自己喉舌”或更进一步“为政府喉舌”，这时候，我们必须提出警告，我们要拍拍他们的脑袋瓜子，说：“傻小子，臭皮匠！别忘了你吃的是谁的饭，别忘了你是干什么的！”
10	plausible_candidate_not_exported	0	literary-check	019.臭皮匠和民主靴.txt	19	为政府喉舌		“政府”本身是一个抽象的名词，在这个抽象名词背后，同样都是小百姓出身的公务人员，他们跟小百姓同样是人，同样是同源的血液，他们的先天跟小百姓并没有对峙的因子，只是在后天上，权力的掌握容易导致腐化和滥用，这是阿克吞与孟德斯鸠早就指出过的。为了防止他们的腐化与滥用，才有民意代表的出现来“为民喉舌”。民意代表有时侯忘了他们的立场，转而“为自己喉舌”或更进一步“为政府喉舌”，这时候，我们必须提出警告，我们要拍拍他们的脑袋瓜子，说：“傻小子，臭皮匠！别忘了你吃的是谁的饭，别忘了你是干什么的！”
10	plausible_candidate_not_exported	0	literary-check	019.臭皮匠和民主靴.txt	19	为自己喉舌		“政府”本身是一个抽象的名词，在这个抽象名词背后，同样都是小百姓出身的公务人员，他们跟小百姓同样是人，同样是同源的血液，他们的先天跟小百姓并没有对峙的因子，只是在后天上，权力的掌握容易导致腐化和滥用，这是阿克吞与孟德斯鸠早就指出过的。为了防止他们的腐化与滥用，才有民意代表的出现来“为民喉舌”。民意代表有时侯忘了他们的立场，转而“为自己喉舌”或更进一步“为政府喉舌”，这时候，我们必须提出警告，我们要拍拍他们的脑袋瓜子，说：“傻小子，臭皮匠！别忘了你吃的是谁的饭，别忘了你是干什么的！”
10	plausible_candidate_not_exported	0	literary-check	019.臭皮匠和民主靴.txt	19	政府		“政府”本身是一个抽象的名词，在这个抽象名词背后，同样都是小百姓出身的公务人员，他们跟小百姓同样是人，同样是同源的血液，他们的先天跟小百姓并没有对峙的因子，只是在后天上，权力的掌握容易导致腐化和滥用，这是阿克吞与孟德斯鸠早就指出过的。为了防止他们的腐化与滥用，才有民意代表的出现来“为民喉舌”。民意代表有时侯忘了他们的立场，转而“为自己喉舌”或更进一步“为政府喉舌”，这时候，我们必须提出警告，我们要拍拍他们的脑袋瓜子，说：“傻小子，臭皮匠！别忘了你吃的是谁的饭，别忘了你是干什么的！”
